InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,TotalSales
564305,22961,JAM MAKING SET PRINTED,96,2011-08-24 12:20:00,1.25,United Kingdom,120.0
540994,20676,RED RETROSPOT BOWL,8,2011-01-13 09:29:00,1.25,United Kingdom,10.0
560441,20704,MR ROBOT SOFT TOY,2,2011-07-18 16:57:00,6.95,United Kingdom,13.9
561218,23228,FILIGREE HEART BIRD WHITE ,2,2011-07-25 17:11:00,2.46,United Kingdom,4.92
560926,21506,"FANCY FONT BIRTHDAY CARD, ",1,2011-07-22 09:20:00,0.83,United Kingdom,0.83
536856,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-03 10:26:00,12.75,United Kingdom,25.5
568056,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-09-23 12:55:00,1.45,Germany,17.4
566055,23401,RUSTIC MIRROR WITH LACE HEART,1,2011-09-08 15:05:00,6.25,United Kingdom,6.25
564837,90144,SILVER DROP EARRINGS WITH FLOWER,1,2011-08-30 12:40:00,3.73,United Kingdom,3.73
580647,22200,FRYING PAN PINK POLKADOT,1,2011-12-05 13:14:00,1.25,United Kingdom,1.25
567382,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-09-20 10:18:00,1.25,United Kingdom,15.0
579414,22602,RETROSPOT WOODEN HEART DECORATION,12,2011-11-29 12:52:00,0.85,United Kingdom,10.2
580983,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-12-06 16:26:00,7.46,United Kingdom,7.46
565432,22093,MOTORING TISSUE BOX,1,2011-09-04 13:16:00,0.39,United Kingdom,0.39
556815,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-06-15 08:36:00,0.65,United Kingdom,20.8
581405,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-12-08 13:50:00,1.65,United Kingdom,3.3
569132,21086,SET/6 RED SPOTTY PAPER CUPS,2,2011-09-30 13:54:00,0.65,United Kingdom,1.3
557749,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-06-22 12:44:00,0.42,United Kingdom,5.04
571653,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,24,2011-10-18 12:17:00,0.37,United Kingdom,8.879999999999999
576779,23470,CARD HOLDER LOVE BIRD LARGE ,3,2011-11-16 13:25:00,6.25,United Kingdom,18.75
547925,22961,JAM MAKING SET PRINTED,24,2011-03-28 13:57:00,1.45,Germany,34.8
540648,22630,DOLLY GIRL LUNCH BOX,64,2011-01-10 14:58:00,1.65,United Kingdom,105.6
548636,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-04-01 12:29:00,2.08,United Kingdom,24.96
560260,15056P,EDWARDIAN PARASOL PINK,1,2011-07-17 13:32:00,5.95,United Kingdom,5.95
552802,22963,JAM JAR WITH GREEN LID,6,2011-05-11 12:23:00,0.85,United Kingdom,5.1
569668,23410,CURIO CABINET LINEN AND LACE ,6,2011-10-05 13:47:00,8.15,United Kingdom,48.900000000000006
558614,22817,CARD SUKI BIRTHDAY,13,2011-06-30 15:56:00,0.42,United Kingdom,5.46
545058,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-02-27 13:03:00,3.75,United Kingdom,30.0
547547,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-03-23 15:30:00,2.46,United Kingdom,2.46
562348,22384,LUNCH BAG PINK POLKADOT,100,2011-08-04 12:36:00,1.45,United Kingdom,145.0
537822,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2010-12-08 14:22:00,1.45,United Kingdom,17.4
577740,35970,ZINC FOLKART SLEIGH BELLS,1,2011-11-21 13:36:00,1.69,United Kingdom,1.69
558076,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-06-24 17:35:00,2.08,United Kingdom,2.08
569535,22633,HAND WARMER UNION JACK,4,2011-10-04 15:41:00,2.1,United Kingdom,8.4
559987,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-07-14 12:12:00,1.45,Germany,17.4
547026,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-03-18 17:07:00,9.95,United Kingdom,19.9
575322,21889,WOODEN BOX OF DOMINOES,18,2011-11-09 13:36:00,1.25,United Kingdom,22.5
567204,71053,WHITE METAL LANTERN,8,2011-09-19 10:43:00,3.75,United Kingdom,30.0
552442,90200B,BLACK SWEETHEART BRACELET,6,2011-05-09 13:03:00,4.25,United Kingdom,25.5
542664,21314,SMALL GLASS HEART TRINKET POT,1,2011-01-31 12:14:00,4.13,United Kingdom,4.13
556243,21174,POTTERING IN THE SHED METAL SIGN,1,2011-06-09 16:07:00,4.13,United Kingdom,4.13
538071,21120,*Boombox Ipod Classic,1,2010-12-09 14:09:00,16.98,United Kingdom,16.98
550473,85099B,JUMBO BAG RED RETROSPOT,4,2011-04-18 13:54:00,2.08,United Kingdom,8.32
571716,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-10-18 17:05:00,1.63,United Kingdom,1.63
578234,23110,PARISIENNE KEY CABINET ,2,2011-11-23 12:22:00,5.75,United Kingdom,11.5
566674,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-09-14 11:41:00,1.45,United Kingdom,17.4
579470,47559B,TEA TIME OVEN GLOVE,2,2011-11-29 15:06:00,1.25,United Kingdom,2.5
555249,22427,ENAMEL FLOWER JUG CREAM,1,2011-06-01 14:57:00,5.95,United Kingdom,5.95
540832,22380,TOY TIDY SPACEBOY  ,1,2011-01-11 14:42:00,4.13,United Kingdom,4.13
575947,22424,ENAMEL BREAD BIN CREAM,3,2011-11-13 11:50:00,24.96,United Kingdom,74.88
537628,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-12-07 15:02:00,0.85,United Kingdom,10.2
550941,84508B,STRIPES DESIGN TEDDY,1,2011-04-21 15:46:00,2.55,United Kingdom,2.55
550632,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-04-19 14:56:00,2.1,United Kingdom,4.2
558904,21469,POLKA DOT RAFFIA FOOD COVER,2,2011-07-04 16:18:00,3.29,United Kingdom,6.58
567308,21094,SET/6 RED SPOTTY PAPER PLATES,96,2011-09-19 13:35:00,0.64,United Kingdom,61.44
556917,23255,CHILDRENS CUTLERY CIRCUS PARADE,72,2011-06-15 13:37:00,3.75,Australia,270.0
541592,21882,SKULLS TAPE,8,2011-01-19 15:08:00,0.42,United Kingdom,3.36
559817,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-07-12 16:20:00,1.63,United Kingdom,1.63
539308,22507,MEMO BOARD RETROSPOT  DESIGN,4,2010-12-16 17:48:00,4.95,United Kingdom,19.8
552842,23104,IVORY PANTRY HANGING LAMP ,2,2011-05-11 14:29:00,12.5,United Kingdom,25.0
579524,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,24,2011-11-30 08:17:00,0.79,United Kingdom,18.96
572932,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-27 10:14:00,2.08,United Kingdom,20.8
560644,22804,CANDLEHOLDER PINK HANGING HEART,10,2011-07-20 11:22:00,2.95,United Kingdom,29.5
546890,22256,FELT FARM ANIMAL CHICKEN,12,2011-03-17 18:18:00,1.25,United Kingdom,15.0
551284,84508A,CAMOUFLAGE DESIGN TEDDY,1,2011-04-27 14:05:00,2.55,United Kingdom,2.55
542344,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-01-27 11:30:00,2.46,United Kingdom,2.46
553852,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-05-19 13:05:00,1.69,United Kingdom,27.04
541789,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,16,2011-01-21 13:07:00,3.81,United Kingdom,60.96
571945,21070,VINTAGE BILLBOARD MUG ,90,2011-10-20 10:34:00,1.06,United Kingdom,95.4
554628,71053,WHITE METAL LANTERN,2,2011-05-25 11:26:00,3.75,United Kingdom,7.5
539211,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-16 12:15:00,2.1,United Kingdom,25.200000000000003
561009,82600,NO SINGING METAL SIGN,48,2011-07-22 16:03:00,1.85,United Kingdom,88.80000000000001
543713,79321,CHILLI LIGHTS,5,2011-02-11 11:46:00,12.46,United Kingdom,62.300000000000004
548164,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-03-29 13:44:00,7.46,United Kingdom,7.46
559921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-13 15:42:00,2.95,United Kingdom,2.95
581345,23300,GARDENERS KNEELING PAD CUP OF TEA ,8,2011-12-08 12:15:00,1.65,United Kingdom,13.2
538453,22569,FELTCRAFT CUSHION BUTTERFLY,1,2010-12-12 12:26:00,3.75,United Kingdom,3.75
C560409,71459,HANGING JAM JAR T-LIGHT HOLDER,-12,2011-07-18 14:24:00,0.85,United Kingdom,-10.2
556845,23236,DOILEY STORAGE TIN,48,2011-06-15 11:30:00,2.49,United Kingdom,119.52000000000001
542633,21930,JUMBO STORAGE BAG SKULLS,6,2011-01-31 10:31:00,4.96,United Kingdom,29.759999999999998
580399,22150,3 STRIPEY MICE FELTCRAFT,3,2011-12-04 11:45:00,1.95,United Kingdom,5.85
567482,23109,PACK OF SIX LED TEA LIGHTS,6,2011-09-20 13:42:00,2.89,United Kingdom,17.34
544601,90057,DIAMANTE RING ASSORTED IN BOX.,24,2011-02-22 09:00:00,3.39,United Kingdom,81.36
581219,23220,REINDEER HEART DECORATION GOLD,1,2011-12-08 09:28:00,1.63,United Kingdom,1.63
572520,22338,STAR DECORATION PAINTED ZINC ,96,2011-10-24 15:05:00,0.19,United Kingdom,18.240000000000002
558874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2011-07-04 13:29:00,2.55,United Kingdom,5.1
572734,22187,GREEN CHRISTMAS TREE CARD HOLDER,72,2011-10-25 15:34:00,1.95,United Kingdom,140.4
572668,21945,STRAWBERRIES  DESIGN FLANNEL ,12,2011-10-25 13:07:00,0.85,United Kingdom,10.2
550464,21061,PARTY INVITES FOOTBALL,3,2011-04-18 13:30:00,0.85,United Kingdom,2.55
569089,35819B,"ACRYLIC HANGING JEWEL,BLUE",17,2011-09-30 12:03:00,0.38,United Kingdom,6.46
575985,21935,SUKI  SHOULDER BAG,1,2011-11-13 14:09:00,1.65,United Kingdom,1.65
578950,22536,MAGIC DRAWING SLATE PURDEY,3,2011-11-27 14:40:00,0.42,United Kingdom,1.26
574864,21175,GIN + TONIC DIET METAL SIGN,4,2011-11-07 12:29:00,2.55,United Kingdom,10.2
544941,84231,EASTER BUNNY WITH BASKET ON BACK,4,2011-02-25 10:25:00,0.65,United Kingdom,2.6
540832,22499,WOODEN UNION JACK BUNTING,3,2011-01-11 14:42:00,8.29,United Kingdom,24.869999999999997
548516,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2011-03-31 16:28:00,4.13,United Kingdom,4.13
567165,79321,CHILLI LIGHTS,2,2011-09-18 11:58:00,5.75,United Kingdom,11.5
539225,22960,JAM MAKING SET WITH JARS,12,2010-12-16 13:02:00,3.75,United Kingdom,45.0
544790,22244,3 HOOK HANGER MAGIC GARDEN,6,2011-02-23 12:27:00,1.95,United Kingdom,11.7
568134,21823,PAINTED METAL HEART WITH HOLLY BELL,3,2011-09-23 17:02:00,0.83,United Kingdom,2.4899999999999998
561094,22303,COFFEE MUG APPLES DESIGN,6,2011-07-25 10:04:00,2.55,Germany,15.299999999999999
561473,20725,LUNCH BAG RED RETROSPOT,10,2011-07-27 13:17:00,1.65,United Kingdom,16.5
547841,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-03-27 11:02:00,2.55,United Kingdom,30.599999999999998
537773,20766,GARDEN PATH SKETCHBOOK,1,2010-12-08 12:36:00,3.75,United Kingdom,3.75
540014,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2011-01-04 11:34:00,3.75,United Kingdom,7.5
574950,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-11-08 09:29:00,1.63,United Kingdom,1.63
539750,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-21 15:40:00,5.06,United Kingdom,5.06
547075,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-03-20 14:35:00,2.55,United Kingdom,61.199999999999996
540026,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2,2011-01-04 13:25:00,0.85,United Kingdom,1.7
566757,21519,GIN & TONIC DIET GREETING CARD ,1,2011-09-14 15:54:00,0.83,United Kingdom,0.83
558542,22469,HEART OF WICKER SMALL,4,2011-06-30 12:23:00,1.65,United Kingdom,6.6
547243,85049F,BABY BOOM RIBBONS ,1,2011-03-21 16:59:00,1.25,United Kingdom,1.25
555322,20676,RED RETROSPOT BOWL,2,2011-06-02 11:01:00,2.46,United Kingdom,4.92
541869,22219,LOVEBIRD HANGING DECORATION WHITE ,31,2011-01-24 09:35:00,1.63,United Kingdom,50.529999999999994
566018,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-09-08 12:42:00,4.15,United Kingdom,4.15
569374,15034,PAPER POCKET TRAVELING FAN ,1,2011-10-03 16:14:00,0.83,United Kingdom,0.83
573576,84596F,SMALL MARSHMALLOWS PINK BOWL,11,2011-10-31 14:09:00,0.83,United Kingdom,9.129999999999999
543546,22659,LUNCH BOX I LOVE LONDON,2,2011-02-09 16:52:00,4.13,United Kingdom,8.26
559364,23206,LUNCH BAG APPLE DESIGN,10,2011-07-08 08:48:00,1.65,United Kingdom,16.5
561892,22297,HEART IVORY TRELLIS SMALL,3,2011-07-31 14:27:00,1.25,United Kingdom,3.75
555851,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,2011-06-07 13:37:00,0.85,United Kingdom,2.55
543300,21931,JUMBO STORAGE BAG SUKI,10,2011-02-07 11:42:00,1.95,United Kingdom,19.5
559817,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-07-12 16:20:00,2.46,United Kingdom,7.38
540957,21240,BLUE POLKADOT CUP,4,2011-01-12 13:30:00,0.85,United Kingdom,3.4
536742,22312,OFFICE MUG WARMER POLKADOT,1,2010-12-02 13:14:00,2.95,United Kingdom,2.95
547222,22060,LARGE CAKE STAND HANGING HEARTS,2,2011-03-21 15:07:00,3.95,United Kingdom,7.9
573511,21265,PINK GOOSE FEATHER TREE 60CM,12,2011-10-31 12:25:00,1.95,Iceland,23.4
562517,84673B,BLUE FLY SWAT,1,2011-08-05 12:27:00,0.65,United Kingdom,0.65
578927,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-11-27 12:26:00,1.65,United Kingdom,3.3
552675,22672,FRENCH BATHROOM SIGN BLUE METAL,2,2011-05-10 15:07:00,3.29,United Kingdom,6.58
537866,21755,LOVE BUILDING BLOCK WORD,18,2010-12-08 16:45:00,5.45,United Kingdom,98.10000000000001
544692,21830,ASSORTED CREEPY CRAWLIES,24,2011-02-23 09:14:00,0.42,United Kingdom,10.08
563734,22588,CARD HOLDER GINGHAM HEART,4,2011-08-18 18:11:00,2.89,United Kingdom,11.56
561617,23034,DRAWER KNOB CERAMIC BLACK,24,2011-07-28 13:05:00,1.45,United Kingdom,34.8
540995,21993,FLORAL FOLK STATIONERY SET,1,2011-01-13 09:30:00,2.46,United Kingdom,2.46
567822,23232,WRAP VINTAGE LEAF DESIGN,25,2011-09-22 12:54:00,0.42,United Kingdom,10.5
570661,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-10-11 14:19:00,1.25,United Kingdom,30.0
554054,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-05-20 15:29:00,9.96,United Kingdom,9.96
542794,22467,GUMBALL COAT RACK,2,2011-02-01 10:56:00,4.96,United Kingdom,9.92
566164,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-09-09 11:56:00,2.46,United Kingdom,2.46
550471,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-18 13:52:00,16.63,United Kingdom,16.63
537193,22914,BLUE COAT RACK PARIS FASHION,1,2010-12-05 13:49:00,4.95,United Kingdom,4.95
568701,20749,ASSORTED COLOUR MINI CASES,2,2011-09-28 15:07:00,7.95,United Kingdom,15.9
539434,84923,PINK BUTTERFLY HANDBAG W BOBBLES,2,2010-12-17 14:41:00,4.21,United Kingdom,8.42
573139,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-10-27 17:29:00,0.85,United Kingdom,1.7
574741,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-11-06 16:13:00,2.1,United Kingdom,2.1
561073,23154,SET OF 4 JAM JAR MAGNETS,24,2011-07-24 15:46:00,2.08,United Kingdom,49.92
540355,22090,PAPER BUNTING RETROSPOT,3,2011-01-06 15:11:00,6.77,United Kingdom,20.31
557805,20728,LUNCH BAG CARS BLUE,10,2011-06-23 10:27:00,1.65,United Kingdom,16.5
553194,22374,AIRLINE BAG VINTAGE JET SET RED,1,2011-05-15 13:37:00,4.25,United Kingdom,4.25
556056,20679,EDWARDIAN PARASOL RED,2,2011-06-08 13:35:00,5.95,United Kingdom,11.9
567184,23172,REGENCY TEA PLATE PINK,2,2011-09-18 15:41:00,1.65,United Kingdom,3.3
568152,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-09-25 11:40:00,9.95,United Kingdom,19.9
554981,20777,CHRYSANTHEMUM NOTEBOOK,1,2011-05-29 12:06:00,1.65,United Kingdom,1.65
575875,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,2011-11-11 13:06:00,10.79,United Kingdom,10.79
575902,21238,RED RETROSPOT CUP,8,2011-11-11 15:20:00,0.85,United Kingdom,6.8
570087,79321,CHILLI LIGHTS,5,2011-10-07 11:26:00,12.46,United Kingdom,62.300000000000004
556892,23108,SET OF 10 LED DOLLY LIGHTS,6,2011-06-15 12:50:00,6.25,United Kingdom,37.5
558334,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-06-28 13:11:00,0.85,France,10.2
538637,22920,HERB MARKER BASIL,4,2010-12-13 13:52:00,0.65,United Kingdom,2.6
578074,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-22 16:06:00,1.69,United Kingdom,13.52
539718,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2010-12-21 13:06:00,7.62,United Kingdom,7.62
566262,21098,CHRISTMAS TOILET ROLL,1,2011-09-11 12:56:00,1.25,United Kingdom,1.25
574675,23068,ALUMINIUM STAMPED HEART,4,2011-11-06 12:31:00,2.49,United Kingdom,9.96
537823,21821,GLITTER STAR GARLAND WITH BELLS ,1,2010-12-08 14:25:00,7.62,United Kingdom,7.62
576252,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-11-14 13:55:00,0.39,United Kingdom,9.36
567660,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-09-21 15:02:00,4.15,United Kingdom,16.6
580050,22908,PACK OF 20 NAPKINS RED APPLES,3,2011-12-01 12:54:00,0.85,United Kingdom,2.55
547556,85224,ASSORTED COLOUR SILK GLASSES CASE,3,2011-03-23 16:45:00,2.1,United Kingdom,6.300000000000001
544928,21253,SET OF PICTURE FRAME  STICKERS,3,2011-02-24 18:07:00,5.79,United Kingdom,17.37
571845,23437, 50'S CHRISTMAS GIFT BAG LARGE,6,2011-10-19 12:34:00,1.25,United Kingdom,7.5
540568,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-01-10 11:22:00,4.65,United Kingdom,9.3
579536,23661,MILK MAIDS MUG ,12,2011-11-30 09:53:00,1.65,United Kingdom,19.799999999999997
550148,22721,SET OF 3 CAKE TINS SKETCHBOOK,4,2011-04-14 14:36:00,4.95,United Kingdom,19.8
540977,21222,SET/4 BADGES BEETLES,3,2011-01-12 15:01:00,0.85,United Kingdom,2.55
572307,23210,WHITE ROCKING HORSE HAND PAINTED,8,2011-10-23 15:23:00,1.25,United Kingdom,10.0
576060,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-11-13 15:25:00,2.1,United Kingdom,25.200000000000003
569238,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-10-02 15:52:00,2.95,United Kingdom,5.9
561520,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-07-27 17:03:00,1.65,United Kingdom,1.65
558462,21889,WOODEN BOX OF DOMINOES,6,2011-06-29 15:11:00,1.25,United Kingdom,7.5
547387,22849,BREAD BIN DINER STYLE MINT,1,2011-03-22 16:00:00,16.95,Spain,16.95
562779,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-08-09 12:58:00,0.85,United Kingdom,0.85
541486,85064,CREAM SWEETHEART LETTER RACK,1,2011-01-18 13:15:00,5.45,United Kingdom,5.45
542373,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24,2011-01-27 13:38:00,1.25,United Kingdom,30.0
545314,22180,RETROSPOT LAMP,4,2011-03-01 14:11:00,9.95,Belgium,39.8
556042,21162,TOXIC AREA  DOOR HANGER ,2,2011-06-08 12:44:00,1.45,United Kingdom,2.9
549735,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,6,2011-04-12 08:42:00,1.65,United Kingdom,9.899999999999999
577063,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-11-17 14:41:00,3.75,United Kingdom,90.0
560434,21625,VINTAGE UNION JACK APRON,1,2011-07-18 15:56:00,4.13,United Kingdom,4.13
536784,85116,BLACK CANDELABRA T-LIGHT HOLDER,24,2010-12-02 15:20:00,1.25,United Kingdom,30.0
578080,23212,HEART WREATH DECORATION WITH BELL,12,2011-11-22 16:28:00,1.25,United Kingdom,15.0
567656,22727,ALARM CLOCK BAKELIKE RED ,1,2011-09-21 14:40:00,7.46,United Kingdom,7.46
559171,22384,LUNCH BAG PINK POLKADOT,10,2011-07-07 08:21:00,1.65,United Kingdom,16.5
581492,22811,SET OF 6 T-LIGHTS CACTI ,1,2011-12-09 10:03:00,5.79,United Kingdom,5.79
537050,22712,CARD DOLLY GIRL ,12,2010-12-05 11:10:00,0.42,United Kingdom,5.04
540848,84596F,SMALL MARSHMALLOWS PINK BOWL,10,2011-01-12 09:26:00,0.85,United Kingdom,8.5
549295,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-04-07 19:49:00,5.79,United Kingdom,5.79
558777,44234,ASSORTED CIRCULAR MOBILE,6,2011-07-04 10:23:00,0.63,United Kingdom,3.7800000000000002
566713,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-09-14 12:05:00,0.79,United Kingdom,9.48
536876,21651,HANGING GLASS ETCHED TEALIGHT,2,2010-12-03 11:36:00,3.36,United Kingdom,6.72
542255,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2011-01-26 16:43:00,10.79,United Kingdom,10.79
555015,22990,COTTON APRON PANTRY DESIGN,2,2011-05-31 10:45:00,4.95,United Kingdom,9.9
537240,20755,BLUE PAISLEY POCKET BOOK,1,2010-12-06 10:08:00,1.66,United Kingdom,1.66
555327,48185,DOORMAT FAIRY CAKE,1,2011-06-02 11:03:00,14.13,United Kingdom,14.13
566192,23355,HOT WATER BOTTLE KEEP CALM,8,2011-09-09 13:34:00,4.95,United Kingdom,39.6
578019,21967,PACK OF 12 SKULL TISSUES,1,2011-11-22 13:11:00,0.39,United Kingdom,0.39
561867,21158,MOODY GIRL DOOR HANGER ,1,2011-07-31 10:59:00,0.39,United Kingdom,0.39
566397,23329,DECORATIVE WICKER HEART LARGE,3,2011-09-12 12:54:00,1.65,United Kingdom,4.949999999999999
575602,23203,JUMBO BAG VINTAGE DOILY ,2,2011-11-10 12:27:00,2.08,United Kingdom,4.16
565617,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-09-05 15:30:00,3.29,United Kingdom,3.29
542109,22694,WICKER STAR ,1,2011-01-25 13:44:00,3.29,United Kingdom,3.29
568657,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-09-28 12:22:00,4.95,United Kingdom,4.95
550953,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-04-21 16:17:00,2.46,United Kingdom,29.52
574149,90133,TEAL/FUSCHIA COL BEAD NECKLACE,3,2011-11-03 11:29:00,4.95,United Kingdom,14.850000000000001
C560540,23236,DOILEY STORAGE TIN,-1,2011-07-19 12:26:00,2.89,Australia,-2.89
563746,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-19 10:05:00,1.25,United Kingdom,15.0
544928,22123,PING MICROWAVE APRON,2,2011-02-24 18:07:00,4.96,United Kingdom,9.92
537628,22867,HAND WARMER BIRD DESIGN,24,2010-12-07 15:02:00,2.1,United Kingdom,50.400000000000006
558709,23126,FELTCRAFT GIRL AMELIE KIT,2,2011-07-01 13:02:00,4.95,United Kingdom,9.9
571508,23163,REGENCY SUGAR TONGS,1,2011-10-17 15:27:00,4.96,United Kingdom,4.96
560773,21620,SET OF 4 ROSE BOTANICAL CANDLES,26,2011-07-20 16:17:00,2.46,United Kingdom,63.96
539437,22526,WHEELBARROW FOR CHILDREN ,1,2010-12-17 14:54:00,25.49,United Kingdom,25.49
568994,22610,PENS ASSORTED FUNNY FACE,36,2011-09-29 16:52:00,0.19,France,6.84
580677,22465,HANGING METAL STAR LANTERN,3,2011-12-05 14:40:00,0.79,United Kingdom,2.37
559674,82600,NO SINGING METAL SIGN,12,2011-07-11 14:16:00,2.1,United Kingdom,25.200000000000003
543300,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-02-07 11:42:00,2.1,United Kingdom,25.200000000000003
579470,23506,MINI PLAYING CARDS SPACEBOY ,6,2011-11-29 15:06:00,0.42,United Kingdom,2.52
555851,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-06-07 13:37:00,4.95,United Kingdom,4.95
574091,23546,WRAP PAISLEY PARK ,25,2011-11-03 09:20:00,0.42,United Kingdom,10.5
577303,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,2011-11-18 13:02:00,1.45,United Kingdom,5.8
558904,84569A,PACK 3 IRON ON DOG PATCHES,4,2011-07-04 16:18:00,0.83,United Kingdom,3.32
574251,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,2011-11-03 13:22:00,1.49,United Kingdom,17.88
574547,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-11-04 15:08:00,0.85,United Kingdom,0.85
555925,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-06-07 17:13:00,16.63,United Kingdom,33.26
570855,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-10-12 14:56:00,2.49,United Kingdom,14.940000000000001
580367,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-12-02 16:39:00,2.46,United Kingdom,2.46
576695,16225,RATTLE SNAKE EGGS,2,2011-11-16 12:25:00,1.25,United Kingdom,2.5
572309,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-10-23 15:29:00,1.25,United Kingdom,1.25
557619,22090,PAPER BUNTING RETROSPOT,6,2011-06-21 13:58:00,2.95,United Kingdom,17.700000000000003
560926,20719,WOODLAND CHARLOTTE BAG,1,2011-07-22 09:20:00,1.63,United Kingdom,1.63
553911,20982,12 PENCILS TALL TUBE SKULLS,3,2011-05-19 19:02:00,0.85,United Kingdom,2.55
552883,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,2011-05-12 10:13:00,0.72,Netherlands,69.12
571241,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2011-10-14 14:58:00,0.95,United Kingdom,0.95
572847,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-10-26 12:15:00,8.25,United Kingdom,8.25
574707,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-06 14:08:00,4.95,United Kingdom,4.95
567613,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-09-21 11:49:00,3.75,United Kingdom,15.0
